transaction_id,employee_id,punch_datetime,device_no,status,mandt,P_Day,ISManual,data_flag,record_datetime
9992288,13000085,2023-12-08T21:34:11,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992289,13000722,2023-12-08T21:57:47,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992290,13000759,2023-12-08T21:59:01,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992291,13000756,2023-12-08T22:00:08,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992292,13000679,2023-12-08T22:00:30,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992293,13000731,2023-12-08T22:12:02,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992294,13991387,2023-12-08T22:12:36,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992295,13000761,2023-12-08T22:14:08,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992296,13000393,2023-12-08T22:16:21,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992297,13991423,2023-12-08T22:16:54,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992298,13000031,2023-12-08T22:17:19,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992299,13991460,2023-12-08T22:25:40,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992300,13000321,2023-12-08T22:45:58,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992301,13000585,2023-12-08T22:56:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992302,13000014,2023-12-08T23:37:19,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992303,13991307,2023-12-08T23:40:16,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992304,13000676,2023-12-08T23:40:31,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992305,13000735,2023-12-09T09:55:51,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992306,13000758,2023-12-09T09:55:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992307,13000757,2023-12-09T09:55:55,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992308,13991461,2023-12-09T10:07:57,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992309,13991462,2023-12-09T10:08:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992310,13000751,2023-12-09T10:08:06,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992311,13991463,2023-12-09T10:08:10,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992312,13000760,2023-12-09T10:08:17,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992313,13000764,2023-12-09T10:13:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992314,13991375,2023-12-09T10:14:00,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992315,13000583,2023-12-09T10:17:24,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992316,13000085,2023-12-09T10:29:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992317,13000763,2023-12-09T10:59:28,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992318,13991430,2023-12-09T11:06:01,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992319,13991447,2023-12-09T11:06:13,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992320,13000186,2023-12-09T11:06:23,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992321,13000427,2023-12-09T11:09:35,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992322,13991387,2023-12-09T11:11:47,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992323,13000748,2023-12-09T11:16:55,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992324,13000679,2023-12-09T11:46:54,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992325,13000321,2023-12-09T13:04:22,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992326,13000731,2023-12-09T13:04:35,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992327,13000722,2023-12-09T13:04:49,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992328,13000759,2023-12-09T13:04:57,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992329,13000031,2023-12-09T13:06:12,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992330,13991423,2023-12-09T13:06:42,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992331,13000756,2023-12-09T13:13:02,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992332,13000393,2023-12-09T13:14:32,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992333,13000676,2023-12-09T13:17:32,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992334,13000075,2023-12-09T13:23:44,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992335,13000014,2023-12-09T13:56:21,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992336,13991374,2023-12-09T10:06:56,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992337,13000023,2023-12-09T10:08:53,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992338,13000672,2023-12-09T14:13:56,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992339,13991307,2023-12-09T14:14:07,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992340,13000753,2023-12-09T14:18:02,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992341,00001981,2023-12-09T15:25:42,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992342,00001981,2023-12-09T16:21:36,40,01,300,N,N,API,2023-12-15 11:36:57.819639
9992343,13700349,2023-12-09T16:21:41,40,01,300,N,N,API,2023-12-15 11:36:57.819639
9992344,00001981,2023-12-09T16:29:43,40,01,300,N,N,API,2023-12-15 11:36:57.819639
9992345,00001981,2023-12-09T16:33:06,40,01,300,N,N,API,2023-12-15 11:36:57.819639
9992346,00001981,2023-12-09T16:12:31,27,01,300,N,N,API,2023-12-15 11:36:57.819639
9992347,00001981,2023-12-09T16:15:53,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992348,13000761,2023-12-09T17:33:44,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992349,13991462,2023-12-09T17:46:02,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992350,13000757,2023-12-09T19:04:02,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992351,13000023,2023-12-09T19:07:06,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992352,13000763,2023-12-09T19:15:43,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992353,13000758,2023-12-09T19:36:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992354,13000764,2023-12-09T19:52:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992355,13000583,2023-12-09T20:05:54,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992356,13991375,2023-12-09T20:08:49,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992357,13991461,2023-12-09T20:18:29,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992358,13000751,2023-12-09T20:23:58,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992359,13991430,2023-12-09T20:34:14,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992360,13000748,2023-12-09T20:35:27,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992361,13000186,2023-12-09T20:48:32,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992362,13991374,2023-12-09T20:49:50,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992363,13000427,2023-12-09T20:51:34,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992364,13000735,2023-12-09T21:06:09,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992365,13000756,2023-12-09T22:00:09,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992366,13000679,2023-12-09T22:02:05,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992367,13000761,2023-12-09T22:02:59,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992368,13991387,2023-12-09T22:04:16,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992369,13000722,2023-12-09T22:08:06,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992370,13000085,2023-12-09T22:11:22,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992371,13000759,2023-12-09T22:11:28,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992372,13991463,2023-12-09T22:11:55,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992373,13000731,2023-12-09T22:12:18,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992374,13000753,2023-12-09T22:14:45,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992375,13000031,2023-12-09T22:15:07,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992376,13000393,2023-12-09T22:24:25,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992377,13991423,2023-12-09T22:25:15,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992378,13000075,2023-12-09T22:30:27,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992379,13000321,2023-12-09T22:33:58,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992380,13000676,2023-12-09T23:17:19,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992381,13991447,2023-12-09T23:17:23,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992382,13991307,2023-12-09T23:18:13,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992383,13000672,2023-12-09T23:18:21,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992384,13000014,2023-12-09T23:18:30,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992385,13000672,2023-12-10T09:03:28,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992386,13991430,2023-12-10T09:07:12,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992387,13991447,2023-12-10T09:15:03,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992388,13991307,2023-12-10T09:15:11,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992389,13000085,2023-12-10T10:04:04,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992390,13991423,2023-12-10T10:04:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992391,13000583,2023-12-10T10:05:23,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992392,13000748,2023-12-10T11:02:49,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992393,13000731,2023-12-10T11:02:54,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992394,13991387,2023-12-10T11:06:04,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992395,13000186,2023-12-10T11:14:56,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992396,13000735,2023-12-10T11:57:36,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992397,13000757,2023-12-10T12:14:05,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992398,13000679,2023-12-10T12:40:40,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992399,13000075,2023-12-10T13:09:11,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992400,13000393,2023-12-10T13:13:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992401,13000751,2023-12-10T13:17:11,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992402,13000751,2023-12-10T13:17:18,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992403,13991461,2023-12-10T13:17:29,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992404,13991463,2023-12-10T13:17:33,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992405,13991462,2023-12-10T13:17:36,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992406,13000759,2023-12-10T13:17:43,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992407,13000763,2023-12-10T13:17:46,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992408,13000763,2023-12-10T13:17:59,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992409,13000321,2023-12-10T13:18:01,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992410,13000759,2023-12-10T13:18:16,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992411,13000761,2023-12-10T13:18:59,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992412,13000756,2023-12-10T13:26:22,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992413,13000031,2023-12-10T13:29:16,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992414,13991460,2023-12-10T13:36:36,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992415,13991460,2023-12-10T13:36:46,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992416,13000676,2023-12-10T13:39:27,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992417,13000085,2023-12-10T19:03:46,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992418,13000583,2023-12-10T19:56:40,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992419,13991375,2023-12-10T20:07:58,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992420,13000757,2023-12-10T21:01:26,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992421,13000735,2023-12-10T21:02:55,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992422,13000679,2023-12-10T21:59:07,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992423,13991387,2023-12-10T21:59:30,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992424,13000761,2023-12-10T22:03:45,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992425,13000722,2023-12-10T22:03:47,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992426,13000756,2023-12-10T22:03:55,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992427,13000751,2023-12-10T22:06:59,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992428,13000759,2023-12-10T22:07:40,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992429,13000731,2023-12-10T22:09:19,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992430,13991461,2023-12-10T22:15:09,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992431,13991462,2023-12-10T22:15:16,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992432,13991463,2023-12-10T22:15:23,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992433,13991460,2023-12-10T22:15:32,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992434,13000321,2023-12-10T22:16:36,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992435,13000075,2023-12-10T22:25:55,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992436,13000031,2023-12-10T22:31:35,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992437,13000393,2023-12-10T22:33:02,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992438,13991423,2023-12-10T22:33:38,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992439,13000763,2023-12-10T22:36:31,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992440,13000186,2023-12-10T21:05:06,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992441,13000748,2023-12-10T21:13:08,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992442,13000672,2023-12-10T21:54:26,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992443,13991307,2023-12-10T22:32:37,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992444,13991447,2023-12-10T22:33:17,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992445,13991430,2023-12-10T23:12:30,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992446,13000014,2023-12-10T23:18:52,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992447,13000676,2023-12-10T23:19:07,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992448,13000672,2023-12-11T09:05:17,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992449,13991430,2023-12-11T09:12:15,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992450,13991447,2023-12-11T09:14:42,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992451,13991307,2023-12-11T09:14:53,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992452,13000735,2023-12-11T09:56:18,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992453,13000583,2023-12-11T09:56:27,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992454,13000757,2023-12-11T09:56:41,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992455,13000085,2023-12-11T09:57:11,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992456,13000023,2023-12-11T09:58:18,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992457,13991462,2023-12-11T10:10:57,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992458,13991463,2023-12-11T10:11:12,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992459,13000760,2023-12-11T10:11:38,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992460,13000753,2023-12-11T10:01:11,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992461,13991460,2023-12-11T10:12:35,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992462,13000758,2023-12-11T10:13:17,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992463,13000763,2023-12-11T10:13:35,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992464,13000759,2023-12-11T10:48:34,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992465,13991387,2023-12-11T11:13:18,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992466,13000427,2023-12-11T11:13:24,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992467,13000748,2023-12-11T11:15:54,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992468,13000186,2023-12-11T11:17:24,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992469,13000722,2023-12-11T12:57:31,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992470,13000756,2023-12-11T13:04:03,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992471,13000393,2023-12-11T13:08:35,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992472,13000753,2023-12-11T13:10:01,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992473,13991461,2023-12-11T13:12:51,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992474,13000075,2023-12-11T13:13:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992475,13000731,2023-12-11T13:17:31,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992476,13000563,2023-12-11T13:20:47,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992477,13000321,2023-12-11T13:30:06,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992478,13991423,2023-12-11T13:33:46,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992479,13000676,2023-12-11T13:51:45,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992480,13000014,2023-12-11T14:12:49,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992481,13000761,2023-12-11T17:34:02,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992482,13000748,2023-12-11T18:28:55,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992483,13000757,2023-12-11T19:04:30,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992484,13000735,2023-12-11T19:07:18,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992485,13000764,2023-12-11T19:07:41,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992486,13000427,2023-12-11T19:14:46,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992487,13000672,2023-12-11T19:16:55,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992488,13991447,2023-12-11T19:23:12,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992489,13991307,2023-12-11T19:23:16,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992490,13000759,2023-12-11T19:32:33,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992491,13000763,2023-12-11T19:34:13,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992492,13000023,2023-12-11T19:57:23,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992493,13000583,2023-12-11T20:04:56,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992494,13000758,2023-12-11T20:05:06,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992495,13000186,2023-12-11T20:32:18,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992496,13000085,2023-12-11T21:09:17,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992497,13991462,2023-12-11T21:10:33,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992498,13991463,2023-12-11T21:10:43,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992499,13991460,2023-12-11T21:10:51,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992500,13000756,2023-12-11T22:00:38,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992501,13000761,2023-12-11T22:02:13,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992502,13000722,2023-12-11T22:03:22,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992503,13991461,2023-12-11T22:03:48,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992504,13991423,2023-12-11T22:04:45,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992505,13000075,2023-12-11T22:07:35,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992506,13000393,2023-12-11T22:10:05,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992507,13991387,2023-12-11T22:15:41,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992508,13000731,2023-12-11T22:16:21,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992509,13000321,2023-12-11T22:35:06,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992510,13991430,2023-12-11T23:43:53,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992511,13000014,2023-12-11T23:44:28,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992512,13991374,2023-12-12T00:41:51,41,01,300,N,N,API,2023-12-15 11:36:57.819639
9992513,13991463,2023-12-12T09:57:25,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992514,13000764,2023-12-12T10:01:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992515,13000023,2023-12-12T10:01:30,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992516,13000758,2023-12-12T10:01:38,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992517,13000757,2023-12-12T10:02:05,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992518,13000751,2023-12-12T10:02:30,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992519,13000085,2023-12-12T10:03:03,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992520,13000583,2023-12-12T10:04:06,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992521,13000760,2023-12-12T10:16:48,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992522,13991375,2023-12-12T10:21:52,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992523,13000427,2023-12-12T10:57:14,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992524,13991387,2023-12-12T11:07:19,45,01,300,N,N,API,2023-12-15 11:36:57.819639
9992525,13991447,2023-12-12T11:17:29,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992526,13000672,2023-12-12T11:17:31,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992527,13991462,2023-12-12T11:23:22,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992528,13991461,2023-12-12T11:52:53,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992529,13000676,2023-12-12T12:07:55,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992530,13000679,2023-12-12T12:32:38,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992531,13000393,2023-12-12T12:58:51,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992532,13000722,2023-12-12T13:04:00,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992533,13000031,2023-12-12T13:04:12,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992534,13991423,2023-12-12T13:04:53,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992535,13000756,2023-12-12T13:12:24,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992536,13000321,2023-12-12T13:19:21,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992537,13991307,2023-12-12T13:44:40,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992538,13000761,2023-12-12T14:32:33,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992539,13991462,2023-12-12T16:24:24,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992540,13000757,2023-12-12T19:01:06,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992541,13000023,2023-12-12T19:02:16,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992542,13000764,2023-12-12T19:27:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992543,13000760,2023-12-12T19:55:47,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992544,13000751,2023-12-12T19:56:55,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992545,13991375,2023-12-12T20:02:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992546,13000583,2023-12-12T20:05:14,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992547,13000758,2023-12-12T20:12:11,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992548,13000672,2023-12-12T20:19:29,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992549,13991447,2023-12-12T20:19:34,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992550,13000679,2023-12-12T22:00:25,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992551,13000756,2023-12-12T22:01:10,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992552,13000031,2023-12-12T22:09:01,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992553,13000761,2023-12-12T22:09:08,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992554,13991423,2023-12-12T22:09:16,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992555,13000393,2023-12-12T22:09:23,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992556,13000722,2023-12-12T22:10:44,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992557,13991461,2023-12-12T22:28:11,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992558,13991463,2023-12-12T22:28:42,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992559,13000085,2023-12-12T22:28:48,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992560,13000321,2023-12-12T22:33:00,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992561,13000676,2023-12-12T22:51:20,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992562,13991307,2023-12-12T23:18:23,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992563,13000186,2023-12-12T23:19:17,42,01,300,N,N,API,2023-12-15 11:36:57.819639
9992564,13000764,2023-12-13T09:58:31,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992565,13000735,2023-12-13T09:58:36,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992566,13000758,2023-12-13T09:58:43,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992567,13000583,2023-12-13T09:59:23,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992568,13000085,2023-12-13T09:59:54,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992569,13000393,2023-12-13T10:03:13,43,01,300,N,N,API,2023-12-15 11:36:57.819639
9992570,13000751,2023-12-13T10:06:26,46,01,300,N,N,API,2023-12-15 11:36:57.819639
9992571,13991460,2023-12-13T10:06:36,46,01,300,N,N,API,2023-12-15 11:36:57.819639
